Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Cholesterol Biosynthetic Process (GO:0045540),0.01570215725167534,0.08044301777308076,0,0,6.642614920874152,27.59313788808944,MBTPS1;LPCAT3;ERLIN2
GO_Biological_Process_2023,Regulation Of Oxidative Phosphorylation (GO:0002082),0.01570215725167534,0.08044301777308076,0,0,6.642614920874152,27.59313788808944,COX7A2L;PPIF;NUPR1
GO_Biological_Process_2023,Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505),0.01570215725167534,0.08044301777308076,0,0,6.642614920874152,27.59313788808944,INO80B;RUVBL1;UCHL5
GO_Biological_Process_2023,Sympathetic Nervous System Development (GO:0048485),0.01570215725167534,0.08044301777308076,0,0,6.642614920874152,27.59313788808944,NF1;INSM1;SOX4
GO_Biological_Process_2023,"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",0.015737192287356233,0.08050863060000604,0,0,3.1922356495468276,13.253295509883973,SUPT16H;ZMYND8;THOC1;SUPT4H1;EAPP;CDC73
GO_Biological_Process_2023,O-glycan Processing (GO:0016266),0.015932767792604333,0.08116523902224036,0,0,3.693396226415094,15.288360953708125,ST6GAL1;GALNT2;GALNT1;ST3GAL1;ST6GALNAC4
GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),0.015932767792604333,0.08116523902224036,0,0,3.693396226415094,15.288360953708125,DSP;UGCG;CSTA;OPN3;TXNIP
GO_Biological_Process_2023,Regulation Of Dendrite Development (GO:0050773),0.015932767792604333,0.08116523902224036,0,0,3.693396226415094,15.288360953708125,GSK3B;ZNF296;NEDD4L;COBL;CAMSAP2
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),0.015979849956241812,0.0812907535695335,0,0,2.315942028985507,9.579724509564327,IFIH1;ARFGEF2;OAS1;DHX9;OAS2;C5AR2;TRIM27;ARHGEF2;CD47;FOXP1
GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),0.016222352067117776,0.08240863841108076,0,0,1.932220201686229,7.963385156908319,INO80B;KDM5B;PARP2;CHD8;ACTL6A;BAZ1A;UCHL5;CFDP1;RUVBL1;PCGF1;HDGF;TRIP12;HNRNPC;SF3B1;MTA3
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),0.016300002752042672,0.0826871288065806,0,0,1.5889322649133621,6.54098267612582,DDR1;ATF2;BECN1;GSK3B;GSK3A;CAB39;TAF9;WNK4;CDCA8;ACVR1B;STK11;ERBB2;PAK2;MAP3K1;IGFBP3;STRADB;EIF2AK2;UHMK1;TAOK3;FAM20B;BIRC6;SGK3;COQ8A;PKN1;COPS8;MAP3K13;FGFR4;TRIB2
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),0.01670774983431716,0.08463702083901645,0,0,2.596878343972547,10.626121323697674,VAMP8;LAPTM4B;ARFGEF2;TRAPPC3;GOSR1;STX6;SYT7;CHMP5
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),0.016735661300265683,0.08466000730385796,0,0,2.8222703222703225,11.543687972698326,PRDX3;JUN;PPIF;MAPT;PEX13;ANKZF1;RHOB
GO_Biological_Process_2023,Positive Regulation Of Protein Modification Process (GO:0031401),0.016828846594039604,0.08501266717379559,0,0,1.9228758408891489,7.854295581824035,RALBP1;ASPSCR1;CDCA8;PIK3R3;PPP2R5A;MOB1A;ERBB2;NPTN;RAB3GAP2;CALM3;RAC1;CALM2;RAMP1;CARD14;PPIA
GO_Biological_Process_2023,Positive Regulation Of Metabolic Process (GO:0009893),0.017015753591183354,0.08522643926250599,0,0,2.420480352350148,9.860106721781206,FH;IL4R;SCD;APLP2;GNAS;STAT6;ADIPOR1;PRLR;DECR1
GO_Biological_Process_2023,DNA Repair (GO:0006281),0.01709322690926383,0.08522643926250599,0,0,1.7986434639627296,7.318811521868615,SLC30A9;POLDIP2;PARP2;INTS3;CETN2;DDX1;LIG3;RAD23A;COMMD1;PARP9;BACH1;SUMO1;APEX1;PSME4;NSD2;PWWP3A;RAD17;PMS2
GO_Biological_Process_2023,Amino Acid Transmembrane Transport (GO:0003333),0.017559205104738174,0.08522643926250599,0,0,3.5934727180010198,14.525452624158936,SLC7A5;SLC38A1;SLC7A8;SLC38A10;SFXN1
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),0.017559205104738174,0.08522643926250599,0,0,3.5934727180010198,14.525452624158936,CHCHD5;CYCS;NDUFS1;COX6C;MTLN
GO_Biological_Process_2023,Lipid Modification (GO:0030258),0.017559205104738174,0.08522643926250599,0,0,3.5934727180010198,14.525452624158936,PLPPR3;MBOAT7;LPCAT3;MBOAT2;PLPP2
GO_Biological_Process_2023,Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854),0.017559205104738174,0.08522643926250599,0,0,3.5934727180010198,14.525452624158936,SOCS2;BECN1;EFR3A;PIK3CA;PIK3R3
GO_Biological_Process_2023,Regulation Of Axonogenesis (GO:0050770),0.017559205104738174,0.08522643926250599,0,0,3.5934727180010198,14.525452624158936,GSK3B;RUFY3;PLXNA1;PAK2;PLXNA4
GO_Biological_Process_2023,Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058),0.017559205104738174,0.08522643926250599,0,0,3.5934727180010198,14.525452624158936,PDCL3;MAGEF1;RAD23A;COMMD1;UBQLN4
GO_Biological_Process_2023,Regulation Of DNA Repair (GO:0006282),0.01767447152591199,0.08522643926250599,0,0,2.2762237762237763,9.186005988209944,INO80B;MEAF6;TMEM98;DHX9;RUVBL1;ACTL6A;TAF9;TRIP12;PPP4R3B;UCHL5
GO_Biological_Process_2023,Cellular Response To Osmotic Stress (GO:0071470),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,CAB39;SLC4A11;ARHGEF2;YBX3
GO_Biological_Process_2023,Positive Regulation Of Dephosphorylation (GO:0035306),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,PPP2R5A;CALM3;CALM2;PPIA
GO_Biological_Process_2023,Primary Neural Tube Formation (GO:0014020),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,SEMA4C;COBL;IFT122;GRHL2
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,DSP;DLG1;CALM3;TRPM4
GO_Biological_Process_2023,Regulation Of Protein Localization To Membrane (GO:1905475),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,VAMP8;CRIPT;GBP1;SPTBN1
GO_Biological_Process_2023,Sterol Biosynthetic Process (GO:0016126),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,SQLE;G6PD;DHCR24;TM7SF2
GO_Biological_Process_2023,Transcription By RNA Polymerase III (GO:0006383),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,IVNS1ABP;GTF3C2;RO60;GTF3C6
GO_Biological_Process_2023,Vesicle Coating (GO:0006901),0.01773204465140624,0.08522643926250599,0,0,4.430241327300151,17.86442469264048,TRAPPC3;TRAPPC6A;TMED10;TMED2
GO_Biological_Process_2023,AMP Biosynthetic Process (GO:0006167),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,ATIC;PAICS
GO_Biological_Process_2023,GMP Biosynthetic Process (GO:0006177),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,ATIC;PAICS
GO_Biological_Process_2023,Adenosine To Inosine Editing (GO:0006382),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,METTL3;ADAR
GO_Biological_Process_2023,Autophagosome Membrane Docking (GO:0016240),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,VAMP8;VMP1
GO_Biological_Process_2023,Calcitonin Family Receptor Signaling Pathway (GO:0097646),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,RAMP2;RAMP1
GO_Biological_Process_2023,Cellular Hyperosmotic Response (GO:0071474),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,ARHGEF2;YBX3
GO_Biological_Process_2023,Cellular Hypotonic Response (GO:0071476),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,CAB39;SLC4A11
GO_Biological_Process_2023,Cellular Response To Interleukin-9 (GO:0071355),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,STAT5A;STAT1
GO_Biological_Process_2023,Exocrine System Development (GO:0035272),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,IGSF3;SRP54
GO_Biological_Process_2023,Free Ubiquitin Chain Polymerization (GO:0010994),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,RNF135;UBE2K
GO_Biological_Process_2023,Galactosylceramide Metabolic Process (GO:0006681),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,GALC;B4GALT3
GO_Biological_Process_2023,Glycosylceramide Biosynthetic Process (GO:0046476),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,B4GALT3;UGCG
GO_Biological_Process_2023,Histone H2A-K119 Monoubiquitination (GO:0036353),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,PCGF3;PCGF1
GO_Biological_Process_2023,Histone H4-K12 Acetylation (GO:0043983),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,ING5;MEAF6
GO_Biological_Process_2023,Hypotonic Response (GO:0006971),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,CAB39;SLC4A11
GO_Biological_Process_2023,Interleukin-9-Mediated Signaling Pathway (GO:0038113),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,STAT5A;STAT1
GO_Biological_Process_2023,Leucine Metabolic Process (GO:0006551),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,MCCC2;BCAT2
GO_Biological_Process_2023,Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,VMP1;PSEN2
GO_Biological_Process_2023,Negative Regulation Of Glycogen Metabolic Process (GO:0070874),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,GSK3B;GSK3A
GO_Biological_Process_2023,Noradrenergic Neuron Differentiation (GO:0003357),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,INSM1;SOX4
GO_Biological_Process_2023,Polyadenylation-Dependent snoRNA 3'-End Processing (GO:0071051),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,EXOSC6;EXOSC5
GO_Biological_Process_2023,Positive Regulation Of Pinocytosis (GO:0048549),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,APLP2;PPT1
GO_Biological_Process_2023,Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,SLC35A3;SLC35B1
GO_Biological_Process_2023,Regulation Of Nuclease Activity (GO:0032069),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,OAS1;OAS2
GO_Biological_Process_2023,Regulation Of Striated Muscle Cell Differentiation (GO:0051153),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,MESP1;RBM24
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta1 Production (GO:0032908),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,LAPTM4B;TSKU
GO_Biological_Process_2023,Regulation Of Type B Pancreatic Cell Development (GO:2000074),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,GSK3B;GSK3A
GO_Biological_Process_2023,Vascular Associated Smooth Muscle Cell Development (GO:0097084),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,RAMP2;HES1
GO_Biological_Process_2023,Vesicle Fusion With Golgi Apparatus (GO:0048280),0.017953554157176164,0.08522643926250599,0,0,13.27823795180723,53.37808078063787,YIPF4;SEC22B
GO_Biological_Process_2023,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),0.01846497065107395,0.08742499829828737,0,0,3.0692830583313966,12.252209102771953,OAS1;METTL3;NR1H3;ISG15;RFFL;NAIP
GO_Biological_Process_2023,Positive Regulation Of Proteolysis (GO:0045862),0.01846497065107395,0.08742499829828737,0,0,3.0692830583313966,12.252209102771953,PERP;SNX9;FGFR4;CTSS;ADRA2A;NKD2
GO_Biological_Process_2023,Rac Protein Signal Transduction (GO:0016601),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,NCKAP1;RAC1;HACD3
GO_Biological_Process_2023,Dicarboxylic Acid Catabolic Process (GO:0043649),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,GOT2;QPRT;ACSF3
GO_Biological_Process_2023,Negative Regulation Of ATP-dependent Activity (GO:0032780),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,OXA1L;PPIF;IFIT1
GO_Biological_Process_2023,Negative Regulation Of Anoikis (GO:2000811),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,PIK3CA;CEACAM6;PIK3R3
GO_Biological_Process_2023,Negative Regulation Of Phosphatase Activity (GO:0010923),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,GSK3B;URI1;PPP1R11
GO_Biological_Process_2023,Nuclear Migration (GO:0007097),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,SLC9A3R1;DCTN1;LMNA
GO_Biological_Process_2023,Protein Targeting To Peroxisome (GO:0006625),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,PEX19;ZFAND6;LONP2
GO_Biological_Process_2023,Regulation Of DNA Strand Elongation (GO:0060382),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,INO80B;RUVBL1;UCHL5
GO_Biological_Process_2023,Regulation Of Fatty Acid Oxidation (GO:0046320),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,APLP2;LONP2;ABCD1
GO_Biological_Process_2023,Regulation Of Stem Cell Proliferation (GO:0072091),0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,EPCAM;EIF2AK2;HNRNPU
GO_Biological_Process_2023,"Regulation Of Synaptic Transmission, GABAergic (GO:0032228)",0.018812216954974,0.08780650748829359,0,0,6.131470639383224,24.36185825083441,SLC38A1;APEX1;BAIAP3
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.018846036434840396,0.08785115053666913,0,0,2.534903825372812,10.067250529744182,GSK3B;SUMO1;SDC4;TPR;CHMP2A;SDC1;MTLN;RAB7A
GO_Biological_Process_2023,Response To Lipid (GO:0033993),0.018961400382071492,0.08827531129031227,0,0,2.3724151370473914,9.407456185923117,PRDX3;SOCS2;SCD;ERBIN;S100A14;FGFR4;S100A9;FOXP1;STRN3
GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),0.01929169531492219,0.089582718500831,0,0,3.498808341608739,13.81357723249275,UNC13B;FOXK2;HK2;SOX4;PCK2
GO_Biological_Process_2023,mRNA Destabilization (GO:0061157),0.01929169531492219,0.089582718500831,0,0,3.498808341608739,13.81357723249275,RIDA;TUT7;METTL3;RBM24;GIGYF2
GO_Biological_Process_2023,Histone Acetylation (GO:0016573),0.01994293156860676,0.09131477519345312,0,0,3.011286553041099,11.78882702377573,MEAF6;TMEM98;RUVBL1;ACTL6A;TAF9;MBIP
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),0.01994293156860676,0.09131477519345312,0,0,3.011286553041099,11.78882702377573,RTKN;CDCA8;SNX9;STAMBP;SPTBN1;RHOB
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),0.019985390087941972,0.09131477519345312,0,0,2.5050102340482336,9.801488232083074,SOCS2;RAMP2;URI1;KLF9;ATP1A1;NR3C1;RAMP1;CTSS
GO_Biological_Process_2023,Integrated Stress Response Signaling (GO:0140467),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,JUN;IMPACT;CEBPD;EIF2AK2
GO_Biological_Process_2023,Multivesicular Body Assembly (GO:0036258),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,CHMP1B;CHMP2A;CHMP3;CHMP5
GO_Biological_Process_2023,Negative Regulation Of DNA Binding (GO:0043392),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,NFKBIA;SP100;JUN;SUMO1
GO_Biological_Process_2023,Phosphatidic Acid Biosynthetic Process (GO:0006654),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,GNPAT;SLC27A1;MBOAT2;AGPAT1
GO_Biological_Process_2023,Positive Regulation Of Viral Genome Replication (GO:0045070),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,RAD23A;HACD3;IFIT1;PPIA
GO_Biological_Process_2023,Response To Amino Acid (GO:0043200),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,RRAGA;MEAK7;SH3BP4;LAMTOR2
GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,URI1;NR1H3;ATP1A1;NR3C1
GO_Biological_Process_2023,Tube Closure (GO:0060606),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,SEMA4C;COBL;IFT122;GRHL2
GO_Biological_Process_2023,Vacuolar Acidification (GO:0007035),0.019991789478823,0.09131477519345312,0,0,4.252911010558069,16.63923200261079,ATP6AP2;PPT1;TMEM9;ATP6V1D
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),0.019992439737274523,0.09131477519345312,0,0,2.349089370797524,9.190579814884702,EML4;BECN1;CHMP1B;CHMP2A;CDCA8;CHMP3;MISP;NSL1;CHMP5
GO_Biological_Process_2023,Axonogenesis (GO:0007409),0.02035547727202125,0.09273904236385028,0,0,1.9795986549517302,7.709359394524225,SEMA3C;MAP1S;APLP2;SIAH1;SEMA3B;SEMA4C;IGSF9;ENAH;RAB10;PLEKHG4B;SLITRK6;SLITRK5;RAB8A
GO_Biological_Process_2023,Endocytosis (GO:0006897),0.02035547727202125,0.09273904236385028,0,0,1.9795986549517302,7.709359394524225,RALBP1;CLTC;M6PR;C1ORF43;SYT7;GAK;CTTN;HEATR5A;MYO6;PPT1;SNX9;RHOV;RAB7A
GO_Biological_Process_2023,Axon Guidance (GO:0007411),0.020454529408167523,0.092979478507377,0,0,2.1231664304314863,8.258163972662327,ENAH;ALCAM;SEMA3C;SIAH1;SEMA3B;PLEKHG4B;SEMA4C;PLXNA1;RAC1;IGSF9;PLXNA4
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),0.020459592592595104,0.092979478507377,0,0,2.219128787878788,8.630865208621692,SQLE;TIA1;CENPF;CAPRIN1;CSDE1;CIRBP;HAUS4;AUP1;MAPT;CDS2
GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),0.021063335562209826,0.09555860258053477,0,0,2.3262165320476544,8.979710840479797,RYR1;RAMP2;CRACR2B;ITPR1;PSEN2;KCNN4;RAMP1;TRPM4;TMCO1
GO_Biological_Process_2023,Cellular Response To Ketone (GO:1901655),0.021132645131697502,0.09555860258053477,0,0,3.4089985486211902,13.148290151611622,GOLPH3;KLF9;ADCY2;NR3C1;PCK2
GO_Biological_Process_2023,Regulation Of Apoptotic Signaling Pathway (GO:2001233),0.021132645131697502,0.09555860258053477,0,0,3.4089985486211902,13.148290151611622,ING5;DEPTOR;BCL2;PPIA;CTSS
GO_Biological_Process_2023,Response To Unfolded Protein (GO:0006986),0.021132645131697502,0.09555860258053477,0,0,3.4089985486211902,13.148290151611622,HSPB8;HSPA6;TM7SF3;HSPE1;HSPD1
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236),0.021499232851667365,0.09709503913807879,0,0,2.955438066465257,11.348107926712075,SP100;DEPTOR;SIAH2;TNFSF10;BIRC6;PAK2
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),0.021847709461290804,0.09854595724632043,0,0,2.02337642381053,7.736701863969477,SLC5A6;RYR1;NDUFA9;RAMP2;TUSC3;ITPR1;PSEN2;SLC4A11;MAGT1;KCNN4;RAMP1;CNNM4
GO_Biological_Process_2023,DNA Modification (GO:0006304),0.022237650070007033,0.09915562899604691,0,0,5.693346969533858,21.668699097528762,EXOSC6;EXOSC5;PARP2
GO_Biological_Process_2023,Base Conversion Or Substitution Editing (GO:0016553),0.022237650070007033,0.09915562899604691,0,0,5.693346969533858,21.668699097528762,RBM47;METTL3;ADAR
GO_Biological_Process_2023,Cellular Response To Unfolded Protein (GO:0034620),0.022237650070007033,0.09915562899604691,0,0,5.693346969533858,21.668699097528762,HSPB8;TM7SF3;HSPD1
GO_Biological_Process_2023,Embryonic Heart Tube Development (GO:0035050),0.022237650070007033,0.09915562899604691,0,0,5.693346969533858,21.668699097528762,MESP1;IFT122;HES1
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),0.022237650070007033,0.09915562899604691,0,0,5.693346969533858,21.668699097528762,RAMP2;QSOX1;MLF2
